,source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
2511,Fibroblast,MSC,DYSF,ANXA1,Ligand,Receptor,2.449
2512,Fibroblast,Megakaryocyte,DYSF,ANXA1,Ligand,Receptor,2.407
2513,Megakaryocyte,MSC,DYSF,ANXA1,Ligand,Receptor,2.449
2514,Megakaryocyte,Megakaryocyte,DYSF,ANXA1,Ligand,Receptor,2.407
2515,Myeloid,MSC,DYSF,ANXA1,Ligand,Receptor,2.449
2516,Myeloid,Megakaryocyte,DYSF,ANXA1,Ligand,Receptor,2.407
2517,MSC,Neural,COL6A1,ITGA6,Ligand,Receptor,2.562
2518,MSC,MSC,COL6A1,ITGA6,Ligand,Receptor,2.562
2519,MSC,Fibroblast,COL6A1,ITGA6,Ligand,Receptor,2.562
2520,MSC,Megakaryocyte,COL6A1,ITGA6,Ligand,Receptor,2.562
2521,MSC,Myeloid,COL6A1,ITGA6,Ligand,Receptor,2.562
2522,Fibroblast,Neural,COL6A1,ITGA6,Ligand,Receptor,2.567
2523,Fibroblast,MSC,COL6A1,ITGA6,Ligand,Receptor,2.567
2524,Fibroblast,Fibroblast,COL6A1,ITGA6,Ligand,Receptor,2.567
2525,Fibroblast,Megakaryocyte,COL6A1,ITGA6,Ligand,Receptor,2.567
2526,Fibroblast,Myeloid,COL6A1,ITGA6,Ligand,Receptor,2.567
2527,Neural,MSC,ICAM4,ITGB2,Ligand,Receptor,2.616
2528,MSC,MSC,ICAM4,ITGB2,Ligand,Receptor,2.616
2529,Fibroblast,MSC,ICAM4,ITGB2,Ligand,Receptor,2.616
2530,Megakaryocyte,MSC,ICAM4,ITGB2,Ligand,Receptor,2.616
2531,Myeloid,MSC,ICAM4,ITGB2,Ligand,Receptor,2.616
2532,Neural,Megakaryocyte,ICAM4,ITGB2,Ligand,Receptor,2.543
2533,MSC,Megakaryocyte,ICAM4,ITGB2,Ligand,Receptor,2.543
2534,Fibroblast,Megakaryocyte,ICAM4,ITGB2,Ligand,Receptor,2.543
2535,Megakaryocyte,Megakaryocyte,ICAM4,ITGB2,Ligand,Receptor,2.543
2536,Myeloid,Megakaryocyte,ICAM4,ITGB2,Ligand,Receptor,2.543
2537,Neural,MSC,ITPK1,INSR,Ligand,Receptor,2.314
2538,MSC,MSC,ITPK1,INSR,Ligand,Receptor,2.314
2539,Fibroblast,MSC,ITPK1,INSR,Ligand,Receptor,2.314
2540,Megakaryocyte,MSC,ITPK1,INSR,Ligand,Receptor,2.314
2541,Myeloid,MSC,ITPK1,INSR,Ligand,Receptor,2.314
2542,Neural,Myeloid,ITPK1,INSR,Ligand,Receptor,2.156
2543,MSC,Myeloid,ITPK1,INSR,Ligand,Receptor,2.156
2544,Fibroblast,Myeloid,ITPK1,INSR,Ligand,Receptor,2.156
2545,Megakaryocyte,Myeloid,ITPK1,INSR,Ligand,Receptor,2.156
2546,Myeloid,Myeloid,ITPK1,INSR,Ligand,Receptor,2.156
2547,MSC,Neural,LAMB1,ITGA6,Ligand,Receptor,2.443
2548,MSC,MSC,LAMB1,ITGA6,Ligand,Receptor,2.443
2549,MSC,Fibroblast,LAMB1,ITGA6,Ligand,Receptor,2.443
2550,MSC,Megakaryocyte,LAMB1,ITGA6,Ligand,Receptor,2.443
2551,MSC,Myeloid,LAMB1,ITGA6,Ligand,Receptor,2.443
2552,Myeloid,Neural,LAMB1,ITGA6,Ligand,Receptor,2.1790000000000003
2553,Myeloid,MSC,LAMB1,ITGA6,Ligand,Receptor,2.1790000000000003
2554,Myeloid,Fibroblast,LAMB1,ITGA6,Ligand,Receptor,2.1790000000000003
2555,Myeloid,Megakaryocyte,LAMB1,ITGA6,Ligand,Receptor,2.1790000000000003
2556,Myeloid,Myeloid,LAMB1,ITGA6,Ligand,Receptor,2.1790000000000003
2557,MSC,Neural,ICAM2,ITGAM,Ligand,Receptor,2.507
2558,MSC,MSC,ICAM2,ITGAM,Ligand,Receptor,2.507
2559,MSC,Fibroblast,ICAM2,ITGAM,Ligand,Receptor,2.507
2560,MSC,Megakaryocyte,ICAM2,ITGAM,Ligand,Receptor,2.655
2561,Megakaryocyte,Megakaryocyte,ICAM2,ITGAM,Ligand,Receptor,2.527
2562,Neural,Myeloid,ICAM2,ITGAM,Ligand,Receptor,2.839
2563,MSC,Myeloid,ICAM2,ITGAM,Ligand,Receptor,3.2260000000000004
2564,Fibroblast,Myeloid,ICAM2,ITGAM,Ligand,Receptor,2.839
2565,Megakaryocyte,Myeloid,ICAM2,ITGAM,Ligand,Receptor,3.097
2566,Myeloid,Myeloid,ICAM2,ITGAM,Ligand,Receptor,2.839
2567,MSC,Neural,COL1A2,ITGA2B,Ligand,Receptor,2.589
2568,MSC,MSC,COL1A2,ITGA2B,Ligand,Receptor,2.589
2569,MSC,Fibroblast,COL1A2,ITGA2B,Ligand,Receptor,2.589
2570,MSC,Megakaryocyte,COL1A2,ITGA2B,Ligand,Receptor,2.589
2571,MSC,Myeloid,COL1A2,ITGA2B,Ligand,Receptor,2.589
2572,Fibroblast,Neural,COL1A2,ITGA2B,Ligand,Receptor,2.43
2573,Fibroblast,MSC,COL1A2,ITGA2B,Ligand,Receptor,2.43
2574,Fibroblast,Fibroblast,COL1A2,ITGA2B,Ligand,Receptor,2.43
2575,Fibroblast,Megakaryocyte,COL1A2,ITGA2B,Ligand,Receptor,2.43
2576,Fibroblast,Myeloid,COL1A2,ITGA2B,Ligand,Receptor,2.43
2577,Fibroblast,Neural,COL4A2,CD93,Ligand,Receptor,2.393
2578,Fibroblast,MSC,COL4A2,CD93,Ligand,Receptor,2.393
2579,Fibroblast,Fibroblast,COL4A2,CD93,Ligand,Receptor,2.393
2580,Fibroblast,Megakaryocyte,COL4A2,CD93,Ligand,Receptor,2.393
2581,Fibroblast,Myeloid,COL4A2,CD93,Ligand,Receptor,2.393
2582,Myeloid,Neural,COL4A2,CD93,Ligand,Receptor,2.16
2583,Myeloid,MSC,COL4A2,CD93,Ligand,Receptor,2.16
2584,Myeloid,Fibroblast,COL4A2,CD93,Ligand,Receptor,2.16
2585,Myeloid,Megakaryocyte,COL4A2,CD93,Ligand,Receptor,2.16
2586,Myeloid,Myeloid,COL4A2,CD93,Ligand,Receptor,2.16
2587,Neural,MSC,COL9A2,ITGB1,Ligand,Receptor,2.54
2588,MSC,MSC,COL9A2,ITGB1,Ligand,Receptor,2.54
2589,Fibroblast,MSC,COL9A2,ITGB1,Ligand,Receptor,2.54
2590,Megakaryocyte,MSC,COL9A2,ITGB1,Ligand,Receptor,2.54
2591,Myeloid,MSC,COL9A2,ITGB1,Ligand,Receptor,2.54
2592,Neural,Fibroblast,COL9A2,ITGB1,Ligand,Receptor,2.385
2593,MSC,Fibroblast,COL9A2,ITGB1,Ligand,Receptor,2.385
2594,Fibroblast,Fibroblast,COL9A2,ITGB1,Ligand,Receptor,2.385
2595,Megakaryocyte,Fibroblast,COL9A2,ITGB1,Ligand,Receptor,2.385
2596,Myeloid,Fibroblast,COL9A2,ITGB1,Ligand,Receptor,2.385
2597,Megakaryocyte,Neural,C1QA,CD93,Ligand,Receptor,2.335
2598,Megakaryocyte,MSC,C1QA,CD93,Ligand,Receptor,2.335
2599,Megakaryocyte,Fibroblast,C1QA,CD93,Ligand,Receptor,2.335
2600,Megakaryocyte,Megakaryocyte,C1QA,CD93,Ligand,Receptor,2.335
2601,Megakaryocyte,Myeloid,C1QA,CD93,Ligand,Receptor,2.335
2602,Myeloid,Neural,C1QA,CD93,Ligand,Receptor,2.187
2603,Myeloid,MSC,C1QA,CD93,Ligand,Receptor,2.187
2604,Myeloid,Fibroblast,C1QA,CD93,Ligand,Receptor,2.187
2605,Myeloid,Megakaryocyte,C1QA,CD93,Ligand,Receptor,2.187
2606,Myeloid,Myeloid,C1QA,CD93,Ligand,Receptor,2.187
2607,Neural,MSC,ICAM4,ITGB1,Ligand,Receptor,2.482
2608,MSC,MSC,ICAM4,ITGB1,Ligand,Receptor,2.482
2609,Fibroblast,MSC,ICAM4,ITGB1,Ligand,Receptor,2.482
2610,Megakaryocyte,MSC,ICAM4,ITGB1,Ligand,Receptor,2.482
2611,Myeloid,MSC,ICAM4,ITGB1,Ligand,Receptor,2.482
2612,Neural,Fibroblast,ICAM4,ITGB1,Ligand,Receptor,2.327
2613,MSC,Fibroblast,ICAM4,ITGB1,Ligand,Receptor,2.327
2614,Fibroblast,Fibroblast,ICAM4,ITGB1,Ligand,Receptor,2.327
2615,Megakaryocyte,Fibroblast,ICAM4,ITGB1,Ligand,Receptor,2.327
2616,Myeloid,Fibroblast,ICAM4,ITGB1,Ligand,Receptor,2.327
2617,Neural,MSC,CD14,ITGB2,Ligand,Receptor,2.637
2618,MSC,MSC,CD14,ITGB2,Ligand,Receptor,2.944
2619,Fibroblast,MSC,CD14,ITGB2,Ligand,Receptor,2.637
2620,Megakaryocyte,MSC,CD14,ITGB2,Ligand,Receptor,2.637
2621,Myeloid,MSC,CD14,ITGB2,Ligand,Receptor,2.637
2622,Neural,Megakaryocyte,CD14,ITGB2,Ligand,Receptor,2.563
2623,MSC,Megakaryocyte,CD14,ITGB2,Ligand,Receptor,2.87
2624,Fibroblast,Megakaryocyte,CD14,ITGB2,Ligand,Receptor,2.563
2625,Myeloid,Megakaryocyte,CD14,ITGB2,Ligand,Receptor,2.563
2626,MSC,Myeloid,CD14,ITGB2,Ligand,Receptor,2.637
2627,Fibroblast,Neural,DKK1,LRP5,Ligand,Receptor,2.37
2628,Myeloid,Neural,DKK1,LRP5,Ligand,Receptor,2.213
2629,Fibroblast,MSC,DKK1,LRP5,Ligand,Receptor,2.37
2630,Myeloid,MSC,DKK1,LRP5,Ligand,Receptor,2.213
2631,Fibroblast,Fibroblast,DKK1,LRP5,Ligand,Receptor,2.37
2632,Myeloid,Fibroblast,DKK1,LRP5,Ligand,Receptor,2.213
2633,Fibroblast,Megakaryocyte,DKK1,LRP5,Ligand,Receptor,2.37
2634,Myeloid,Megakaryocyte,DKK1,LRP5,Ligand,Receptor,2.213
2635,Fibroblast,Myeloid,DKK1,LRP5,Ligand,Receptor,2.37
2636,Myeloid,Myeloid,DKK1,LRP5,Ligand,Receptor,2.213
2637,Neural,MSC,COL18A1,ITGB1,Ligand,Receptor,2.49
2638,MSC,MSC,COL18A1,ITGB1,Ligand,Receptor,2.49
2639,Fibroblast,MSC,COL18A1,ITGB1,Ligand,Receptor,2.49
2640,Megakaryocyte,MSC,COL18A1,ITGB1,Ligand,Receptor,2.49
2641,Myeloid,MSC,COL18A1,ITGB1,Ligand,Receptor,2.49
2642,Neural,Fibroblast,COL18A1,ITGB1,Ligand,Receptor,2.335
2643,MSC,Fibroblast,COL18A1,ITGB1,Ligand,Receptor,2.335
2644,Fibroblast,Fibroblast,COL18A1,ITGB1,Ligand,Receptor,2.335
2645,Megakaryocyte,Fibroblast,COL18A1,ITGB1,Ligand,Receptor,2.335
2646,Myeloid,Fibroblast,COL18A1,ITGB1,Ligand,Receptor,2.335
2647,MSC,Neural,COL1A2,ITGAV,Ligand,Receptor,2.609
2648,Fibroblast,Neural,COL1A2,ITGAV,Ligand,Receptor,2.45
2649,MSC,MSC,COL1A2,ITGAV,Ligand,Receptor,2.609
2650,Fibroblast,MSC,COL1A2,ITGAV,Ligand,Receptor,2.45
2651,MSC,Fibroblast,COL1A2,ITGAV,Ligand,Receptor,2.609
2652,Fibroblast,Fibroblast,COL1A2,ITGAV,Ligand,Receptor,2.45
2653,MSC,Megakaryocyte,COL1A2,ITGAV,Ligand,Receptor,2.609
2654,Fibroblast,Megakaryocyte,COL1A2,ITGAV,Ligand,Receptor,2.45
2655,MSC,Myeloid,COL1A2,ITGAV,Ligand,Receptor,2.609
2656,Fibroblast,Myeloid,COL1A2,ITGAV,Ligand,Receptor,2.45
2657,Neural,MSC,SGPP1,ITGB1,Ligand,Receptor,2.518
2658,MSC,MSC,SGPP1,ITGB1,Ligand,Receptor,2.518
2659,Fibroblast,MSC,SGPP1,ITGB1,Ligand,Receptor,2.518
2660,Megakaryocyte,MSC,SGPP1,ITGB1,Ligand,Receptor,2.518
2661,Myeloid,MSC,SGPP1,ITGB1,Ligand,Receptor,2.518
2662,Neural,Fibroblast,SGPP1,ITGB1,Ligand,Receptor,2.362
2663,MSC,Fibroblast,SGPP1,ITGB1,Ligand,Receptor,2.362
2664,Fibroblast,Fibroblast,SGPP1,ITGB1,Ligand,Receptor,2.362
2665,Megakaryocyte,Fibroblast,SGPP1,ITGB1,Ligand,Receptor,2.362
2666,Myeloid,Fibroblast,SGPP1,ITGB1,Ligand,Receptor,2.362
2667,Neural,MSC,FGF2,SDC4,Ligand,Receptor,2.556
2668,Neural,Myeloid,FGF2,SDC4,Ligand,Receptor,2.189
2669,MSC,MSC,FGF2,SDC4,Ligand,Receptor,2.556
2670,MSC,Myeloid,FGF2,SDC4,Ligand,Receptor,2.189
2671,Fibroblast,MSC,FGF2,SDC4,Ligand,Receptor,2.556
2672,Fibroblast,Myeloid,FGF2,SDC4,Ligand,Receptor,2.189
2673,Megakaryocyte,MSC,FGF2,SDC4,Ligand,Receptor,2.556
2674,Megakaryocyte,Myeloid,FGF2,SDC4,Ligand,Receptor,2.189
2675,Myeloid,MSC,FGF2,SDC4,Ligand,Receptor,2.556
2676,Myeloid,Myeloid,FGF2,SDC4,Ligand,Receptor,2.189
2677,Neural,Megakaryocyte,SGPP1,S1PR1,Ligand,Receptor,2.3480000000000003
2678,MSC,Megakaryocyte,SGPP1,S1PR1,Ligand,Receptor,2.3480000000000003
2679,Fibroblast,Megakaryocyte,SGPP1,S1PR1,Ligand,Receptor,2.3480000000000003
2680,Megakaryocyte,Megakaryocyte,SGPP1,S1PR1,Ligand,Receptor,2.3480000000000003
2681,Myeloid,Megakaryocyte,SGPP1,S1PR1,Ligand,Receptor,2.3480000000000003
2682,Neural,Myeloid,SGPP1,S1PR1,Ligand,Receptor,2.2
2683,MSC,Myeloid,SGPP1,S1PR1,Ligand,Receptor,2.2
2684,Fibroblast,Myeloid,SGPP1,S1PR1,Ligand,Receptor,2.2
2685,Megakaryocyte,Myeloid,SGPP1,S1PR1,Ligand,Receptor,2.2
2686,Myeloid,Myeloid,SGPP1,S1PR1,Ligand,Receptor,2.2
2687,MSC,Neural,LAMB1,ITGAV,Ligand,Receptor,2.395
2688,Myeloid,Neural,LAMB1,ITGAV,Ligand,Receptor,2.131
2689,MSC,MSC,LAMB1,ITGAV,Ligand,Receptor,2.395
2690,Myeloid,MSC,LAMB1,ITGAV,Ligand,Receptor,2.131
2691,MSC,Fibroblast,LAMB1,ITGAV,Ligand,Receptor,2.395
2692,Myeloid,Fibroblast,LAMB1,ITGAV,Ligand,Receptor,2.131
2693,MSC,Megakaryocyte,LAMB1,ITGAV,Ligand,Receptor,2.395
2694,Myeloid,Megakaryocyte,LAMB1,ITGAV,Ligand,Receptor,2.131
2695,MSC,Myeloid,LAMB1,ITGAV,Ligand,Receptor,2.395
2696,Myeloid,Myeloid,LAMB1,ITGAV,Ligand,Receptor,2.131
2697,Neural,MSC,COL11A1,ITGB1,Ligand,Receptor,2.491
2698,MSC,MSC,COL11A1,ITGB1,Ligand,Receptor,2.491
2699,Fibroblast,MSC,COL11A1,ITGB1,Ligand,Receptor,2.491
2700,Megakaryocyte,MSC,COL11A1,ITGB1,Ligand,Receptor,2.491
2701,Myeloid,MSC,COL11A1,ITGB1,Ligand,Receptor,2.491
2702,Neural,Fibroblast,COL11A1,ITGB1,Ligand,Receptor,2.335
2703,MSC,Fibroblast,COL11A1,ITGB1,Ligand,Receptor,2.335
2704,Fibroblast,Fibroblast,COL11A1,ITGB1,Ligand,Receptor,2.335
2705,Megakaryocyte,Fibroblast,COL11A1,ITGB1,Ligand,Receptor,2.335
2706,Myeloid,Fibroblast,COL11A1,ITGB1,Ligand,Receptor,2.335
2707,Neural,MSC,THBS2,ITGB1,Ligand,Receptor,2.495
2708,MSC,MSC,THBS2,ITGB1,Ligand,Receptor,2.495
2709,Fibroblast,MSC,THBS2,ITGB1,Ligand,Receptor,2.495
2710,Megakaryocyte,MSC,THBS2,ITGB1,Ligand,Receptor,2.495
2711,Myeloid,MSC,THBS2,ITGB1,Ligand,Receptor,2.495
2712,Neural,Fibroblast,THBS2,ITGB1,Ligand,Receptor,2.34
2713,MSC,Fibroblast,THBS2,ITGB1,Ligand,Receptor,2.34
2714,Fibroblast,Fibroblast,THBS2,ITGB1,Ligand,Receptor,2.34
2715,Megakaryocyte,Fibroblast,THBS2,ITGB1,Ligand,Receptor,2.34
2716,Myeloid,Fibroblast,THBS2,ITGB1,Ligand,Receptor,2.34
2717,MSC,Neural,CD72,SEMA4D,Ligand,Receptor,2.294
2718,MSC,MSC,CD72,SEMA4D,Ligand,Receptor,2.294
2719,MSC,Fibroblast,CD72,SEMA4D,Ligand,Receptor,2.294
2720,MSC,Megakaryocyte,CD72,SEMA4D,Ligand,Receptor,2.294
2721,MSC,Myeloid,CD72,SEMA4D,Ligand,Receptor,2.294
2722,Myeloid,Neural,CD72,SEMA4D,Ligand,Receptor,2.191
2723,Myeloid,MSC,CD72,SEMA4D,Ligand,Receptor,2.191
2724,Myeloid,Fibroblast,CD72,SEMA4D,Ligand,Receptor,2.191
2725,Myeloid,Megakaryocyte,CD72,SEMA4D,Ligand,Receptor,2.191
2726,Myeloid,Myeloid,CD72,SEMA4D,Ligand,Receptor,2.191
2727,Neural,MSC,COL16A1,ITGB1,Ligand,Receptor,2.481
2728,MSC,MSC,COL16A1,ITGB1,Ligand,Receptor,2.481
2729,Fibroblast,MSC,COL16A1,ITGB1,Ligand,Receptor,2.481
2730,Megakaryocyte,MSC,COL16A1,ITGB1,Ligand,Receptor,2.481
2731,Myeloid,MSC,COL16A1,ITGB1,Ligand,Receptor,2.481
2732,Neural,Fibroblast,COL16A1,ITGB1,Ligand,Receptor,2.326
2733,MSC,Fibroblast,COL16A1,ITGB1,Ligand,Receptor,2.326
2734,Fibroblast,Fibroblast,COL16A1,ITGB1,Ligand,Receptor,2.326
2735,Megakaryocyte,Fibroblast,COL16A1,ITGB1,Ligand,Receptor,2.326
2736,Myeloid,Fibroblast,COL16A1,ITGB1,Ligand,Receptor,2.326
2737,Neural,MSC,ADAM9,ITGB1,Ligand,Receptor,2.518
2738,MSC,MSC,ADAM9,ITGB1,Ligand,Receptor,2.518
2739,Fibroblast,MSC,ADAM9,ITGB1,Ligand,Receptor,2.518
2740,Megakaryocyte,MSC,ADAM9,ITGB1,Ligand,Receptor,2.518
2741,Myeloid,MSC,ADAM9,ITGB1,Ligand,Receptor,2.518
2742,Neural,Fibroblast,ADAM9,ITGB1,Ligand,Receptor,2.362
2743,MSC,Fibroblast,ADAM9,ITGB1,Ligand,Receptor,2.362
2744,Fibroblast,Fibroblast,ADAM9,ITGB1,Ligand,Receptor,2.362
2745,Megakaryocyte,Fibroblast,ADAM9,ITGB1,Ligand,Receptor,2.362
2746,Myeloid,Fibroblast,ADAM9,ITGB1,Ligand,Receptor,2.362
2747,Neural,Fibroblast,SEMA4D,MET,Ligand,Receptor,2.339
2748,MSC,Fibroblast,SEMA4D,MET,Ligand,Receptor,2.339
2749,Fibroblast,Fibroblast,SEMA4D,MET,Ligand,Receptor,2.339
2750,Megakaryocyte,Fibroblast,SEMA4D,MET,Ligand,Receptor,2.339
2751,Myeloid,Fibroblast,SEMA4D,MET,Ligand,Receptor,2.339
2752,Neural,Myeloid,SEMA4D,MET,Ligand,Receptor,2.182
2753,MSC,Myeloid,SEMA4D,MET,Ligand,Receptor,2.182
2754,Fibroblast,Myeloid,SEMA4D,MET,Ligand,Receptor,2.182
2755,Megakaryocyte,Myeloid,SEMA4D,MET,Ligand,Receptor,2.182
2756,Myeloid,Myeloid,SEMA4D,MET,Ligand,Receptor,2.182
2757,Neural,MSC,CD40LG,ITGB2,Ligand,Receptor,2.674
2758,MSC,MSC,CD40LG,ITGB2,Ligand,Receptor,2.674
2759,Fibroblast,MSC,CD40LG,ITGB2,Ligand,Receptor,2.674
2760,Megakaryocyte,MSC,CD40LG,ITGB2,Ligand,Receptor,2.674
2761,Myeloid,MSC,CD40LG,ITGB2,Ligand,Receptor,2.674
2762,Neural,Megakaryocyte,CD40LG,ITGB2,Ligand,Receptor,2.6010000000000004
2763,MSC,Megakaryocyte,CD40LG,ITGB2,Ligand,Receptor,2.6010000000000004
2764,Fibroblast,Megakaryocyte,CD40LG,ITGB2,Ligand,Receptor,2.6010000000000004
2765,Megakaryocyte,Megakaryocyte,CD40LG,ITGB2,Ligand,Receptor,2.6010000000000004
2766,Myeloid,Megakaryocyte,CD40LG,ITGB2,Ligand,Receptor,2.6010000000000004
2767,Neural,Megakaryocyte,CD40LG,ITGAM,Ligand,Receptor,2.361
2768,MSC,Megakaryocyte,CD40LG,ITGAM,Ligand,Receptor,2.361
2769,Fibroblast,Megakaryocyte,CD40LG,ITGAM,Ligand,Receptor,2.361
2770,Megakaryocyte,Megakaryocyte,CD40LG,ITGAM,Ligand,Receptor,2.361
2771,Myeloid,Megakaryocyte,CD40LG,ITGAM,Ligand,Receptor,2.361
2772,Neural,Myeloid,CD40LG,ITGAM,Ligand,Receptor,2.932
2773,MSC,Myeloid,CD40LG,ITGAM,Ligand,Receptor,2.932
2774,Fibroblast,Myeloid,CD40LG,ITGAM,Ligand,Receptor,2.932
2775,Megakaryocyte,Myeloid,CD40LG,ITGAM,Ligand,Receptor,2.932
2776,Myeloid,Myeloid,CD40LG,ITGAM,Ligand,Receptor,2.932
2777,Neural,Megakaryocyte,ICAM4,ITGAM,Ligand,Receptor,2.303
2778,MSC,Megakaryocyte,ICAM4,ITGAM,Ligand,Receptor,2.303
2779,Fibroblast,Megakaryocyte,ICAM4,ITGAM,Ligand,Receptor,2.303
2780,Megakaryocyte,Megakaryocyte,ICAM4,ITGAM,Ligand,Receptor,2.303
2781,Myeloid,Megakaryocyte,ICAM4,ITGAM,Ligand,Receptor,2.303
2782,Neural,Myeloid,ICAM4,ITGAM,Ligand,Receptor,2.874
2783,MSC,Myeloid,ICAM4,ITGAM,Ligand,Receptor,2.874
2784,Fibroblast,Myeloid,ICAM4,ITGAM,Ligand,Receptor,2.874
2785,Megakaryocyte,Myeloid,ICAM4,ITGAM,Ligand,Receptor,2.874
2786,Myeloid,Myeloid,ICAM4,ITGAM,Ligand,Receptor,2.874
2787,Megakaryocyte,Neural,ICAM3,ITGAL,Ligand,Receptor,2.423
2788,Myeloid,Neural,ICAM3,ITGAL,Ligand,Receptor,3.234
2789,Megakaryocyte,MSC,ICAM3,ITGAL,Ligand,Receptor,2.423
2790,Myeloid,MSC,ICAM3,ITGAL,Ligand,Receptor,3.234
2791,Megakaryocyte,Fibroblast,ICAM3,ITGAL,Ligand,Receptor,2.423
2792,Myeloid,Fibroblast,ICAM3,ITGAL,Ligand,Receptor,3.234
2793,Megakaryocyte,Megakaryocyte,ICAM3,ITGAL,Ligand,Receptor,2.423
2794,Myeloid,Megakaryocyte,ICAM3,ITGAL,Ligand,Receptor,3.234
2795,Megakaryocyte,Myeloid,ICAM3,ITGAL,Ligand,Receptor,2.423
2796,Myeloid,Myeloid,ICAM3,ITGAL,Ligand,Receptor,3.234
2797,Neural,MSC,AHSG,INSR,Ligand,Receptor,2.346
2798,Neural,Myeloid,AHSG,INSR,Ligand,Receptor,2.188
2799,MSC,MSC,AHSG,INSR,Ligand,Receptor,2.346
2800,MSC,Myeloid,AHSG,INSR,Ligand,Receptor,2.188
2801,Fibroblast,MSC,AHSG,INSR,Ligand,Receptor,2.346
2802,Fibroblast,Myeloid,AHSG,INSR,Ligand,Receptor,2.188
2803,Megakaryocyte,MSC,AHSG,INSR,Ligand,Receptor,2.346
2804,Megakaryocyte,Myeloid,AHSG,INSR,Ligand,Receptor,2.188
2805,Myeloid,MSC,AHSG,INSR,Ligand,Receptor,2.346
2806,Myeloid,Myeloid,AHSG,INSR,Ligand,Receptor,2.188
2807,MSC,Neural,SLPI,CD4,Ligand,Receptor,2.733
2808,Myeloid,Neural,SLPI,CD4,Ligand,Receptor,2.939
2809,MSC,MSC,SLPI,CD4,Ligand,Receptor,2.849
2810,Myeloid,MSC,SLPI,CD4,Ligand,Receptor,3.056
2811,MSC,Fibroblast,SLPI,CD4,Ligand,Receptor,2.733
2812,Myeloid,Fibroblast,SLPI,CD4,Ligand,Receptor,2.939
2813,MSC,Megakaryocyte,SLPI,CD4,Ligand,Receptor,2.733
2814,Myeloid,Megakaryocyte,SLPI,CD4,Ligand,Receptor,2.939
2815,MSC,Myeloid,SLPI,CD4,Ligand,Receptor,2.733
2816,Myeloid,Myeloid,SLPI,CD4,Ligand,Receptor,2.939
2817,Neural,MSC,SORBS1,INSR,Ligand,Receptor,2.346
2818,MSC,MSC,SORBS1,INSR,Ligand,Receptor,2.346
2819,Fibroblast,MSC,SORBS1,INSR,Ligand,Receptor,2.346
2820,Megakaryocyte,MSC,SORBS1,INSR,Ligand,Receptor,2.346
2821,Myeloid,MSC,SORBS1,INSR,Ligand,Receptor,2.346
2822,Neural,Myeloid,SORBS1,INSR,Ligand,Receptor,2.188
2823,MSC,Myeloid,SORBS1,INSR,Ligand,Receptor,2.188
2824,Fibroblast,Myeloid,SORBS1,INSR,Ligand,Receptor,2.188
2825,Megakaryocyte,Myeloid,SORBS1,INSR,Ligand,Receptor,2.188
2826,Myeloid,Myeloid,SORBS1,INSR,Ligand,Receptor,2.188
2827,Megakaryocyte,Neural,SELL,PODXL2,Ligand,Receptor,2.37
2828,Megakaryocyte,MSC,SELL,PODXL2,Ligand,Receptor,2.37
2829,Megakaryocyte,Fibroblast,SELL,PODXL2,Ligand,Receptor,2.37
2830,Megakaryocyte,Megakaryocyte,SELL,PODXL2,Ligand,Receptor,2.37
2831,Megakaryocyte,Myeloid,SELL,PODXL2,Ligand,Receptor,2.37
2832,Myeloid,Neural,SELL,PODXL2,Ligand,Receptor,2.222
2833,Myeloid,MSC,SELL,PODXL2,Ligand,Receptor,2.222
2834,Myeloid,Fibroblast,SELL,PODXL2,Ligand,Receptor,2.222
2835,Myeloid,Megakaryocyte,SELL,PODXL2,Ligand,Receptor,2.222
2836,Myeloid,Myeloid,SELL,PODXL2,Ligand,Receptor,2.222
2837,MSC,Neural,COL1A2,SCARB1,Ligand,Receptor,2.6260000000000003
2838,MSC,MSC,COL1A2,SCARB1,Ligand,Receptor,2.6260000000000003
2839,MSC,Fibroblast,COL1A2,SCARB1,Ligand,Receptor,2.6260000000000003
2840,MSC,Megakaryocyte,COL1A2,SCARB1,Ligand,Receptor,2.6260000000000003
2841,MSC,Myeloid,COL1A2,SCARB1,Ligand,Receptor,2.6260000000000003
2842,Fibroblast,Neural,COL1A2,SCARB1,Ligand,Receptor,2.467
2843,Fibroblast,MSC,COL1A2,SCARB1,Ligand,Receptor,2.467
2844,Fibroblast,Fibroblast,COL1A2,SCARB1,Ligand,Receptor,2.467
2845,Fibroblast,Megakaryocyte,COL1A2,SCARB1,Ligand,Receptor,2.467
