,source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
3269,Neural,Megakaryocyte,CD40LG,LTB4R2,Ligand,Receptor,2.245
3270,Neural,Myeloid,CD40LG,LTB4R2,Ligand,Receptor,2.245
3271,MSC,Neural,CD40LG,LTB4R2,Ligand,Receptor,2.245
3272,MSC,MSC,CD40LG,LTB4R2,Ligand,Receptor,2.245
3273,MSC,Fibroblast,CD40LG,LTB4R2,Ligand,Receptor,2.245
3274,MSC,Megakaryocyte,CD40LG,LTB4R2,Ligand,Receptor,2.245
3275,MSC,Myeloid,CD40LG,LTB4R2,Ligand,Receptor,2.245
3276,Fibroblast,Neural,CD40LG,LTB4R2,Ligand,Receptor,2.245
3277,Fibroblast,MSC,CD40LG,LTB4R2,Ligand,Receptor,2.245
3278,Fibroblast,Fibroblast,CD40LG,LTB4R2,Ligand,Receptor,2.245
3279,Fibroblast,Megakaryocyte,CD40LG,LTB4R2,Ligand,Receptor,2.245
3280,Fibroblast,Myeloid,CD40LG,LTB4R2,Ligand,Receptor,2.245
3281,Megakaryocyte,Neural,CD40LG,LTB4R2,Ligand,Receptor,2.245
3282,Megakaryocyte,MSC,CD40LG,LTB4R2,Ligand,Receptor,2.245
3283,Megakaryocyte,Fibroblast,CD40LG,LTB4R2,Ligand,Receptor,2.245
3284,Megakaryocyte,Megakaryocyte,CD40LG,LTB4R2,Ligand,Receptor,2.245
3285,Megakaryocyte,Myeloid,CD40LG,LTB4R2,Ligand,Receptor,2.245
3286,Myeloid,Neural,CD40LG,LTB4R2,Ligand,Receptor,2.245
3287,Myeloid,MSC,CD40LG,LTB4R2,Ligand,Receptor,2.245
3288,Myeloid,Fibroblast,CD40LG,LTB4R2,Ligand,Receptor,2.245
3289,Myeloid,Megakaryocyte,CD40LG,LTB4R2,Ligand,Receptor,2.245
3290,Myeloid,Myeloid,CD40LG,LTB4R2,Ligand,Receptor,2.245
3291,Neural,Neural,LIFR,LIFR,Ligand,Receptor,2.104
3292,MSC,Neural,LIFR,LIFR,Ligand,Receptor,2.104
3293,Fibroblast,Neural,LIFR,LIFR,Ligand,Receptor,2.104
3294,Megakaryocyte,Neural,LIFR,LIFR,Ligand,Receptor,2.104
3295,Myeloid,Neural,LIFR,LIFR,Ligand,Receptor,2.104
3296,Neural,MSC,LIFR,LIFR,Ligand,Receptor,2.104
3297,MSC,MSC,LIFR,LIFR,Ligand,Receptor,2.104
3298,Fibroblast,MSC,LIFR,LIFR,Ligand,Receptor,2.104
3299,Megakaryocyte,MSC,LIFR,LIFR,Ligand,Receptor,2.104
3300,Myeloid,MSC,LIFR,LIFR,Ligand,Receptor,2.104
3301,Neural,Fibroblast,LIFR,LIFR,Ligand,Receptor,2.104
3302,MSC,Fibroblast,LIFR,LIFR,Ligand,Receptor,2.104
3303,Fibroblast,Fibroblast,LIFR,LIFR,Ligand,Receptor,2.104
3304,Megakaryocyte,Fibroblast,LIFR,LIFR,Ligand,Receptor,2.104
3305,Myeloid,Fibroblast,LIFR,LIFR,Ligand,Receptor,2.104
3306,Neural,Megakaryocyte,LIFR,LIFR,Ligand,Receptor,2.104
3307,MSC,Megakaryocyte,LIFR,LIFR,Ligand,Receptor,2.104
3308,Fibroblast,Megakaryocyte,LIFR,LIFR,Ligand,Receptor,2.104
3309,Megakaryocyte,Megakaryocyte,LIFR,LIFR,Ligand,Receptor,2.104
3310,Myeloid,Megakaryocyte,LIFR,LIFR,Ligand,Receptor,2.104
3311,Neural,Myeloid,LIFR,LIFR,Ligand,Receptor,2.104
3312,MSC,Myeloid,LIFR,LIFR,Ligand,Receptor,2.104
3313,Fibroblast,Myeloid,LIFR,LIFR,Ligand,Receptor,2.104
3314,Megakaryocyte,Myeloid,LIFR,LIFR,Ligand,Receptor,2.104
3315,Myeloid,Myeloid,LIFR,LIFR,Ligand,Receptor,2.104
3316,Neural,Neural,ROBO3,NCAM1,Ligand,Receptor,2.213
3317,MSC,Neural,ROBO3,NCAM1,Ligand,Receptor,2.213
3318,Fibroblast,Neural,ROBO3,NCAM1,Ligand,Receptor,2.213
3319,Megakaryocyte,Neural,ROBO3,NCAM1,Ligand,Receptor,2.213
3320,Myeloid,Neural,ROBO3,NCAM1,Ligand,Receptor,2.213
3321,Neural,MSC,ROBO3,NCAM1,Ligand,Receptor,2.213
3322,MSC,MSC,ROBO3,NCAM1,Ligand,Receptor,2.213
3323,Fibroblast,MSC,ROBO3,NCAM1,Ligand,Receptor,2.213
3324,Megakaryocyte,MSC,ROBO3,NCAM1,Ligand,Receptor,2.213
3325,Myeloid,MSC,ROBO3,NCAM1,Ligand,Receptor,2.213
3326,Neural,Fibroblast,ROBO3,NCAM1,Ligand,Receptor,2.213
3327,MSC,Fibroblast,ROBO3,NCAM1,Ligand,Receptor,2.213
3328,Fibroblast,Fibroblast,ROBO3,NCAM1,Ligand,Receptor,2.213
3329,Megakaryocyte,Fibroblast,ROBO3,NCAM1,Ligand,Receptor,2.213
3330,Myeloid,Fibroblast,ROBO3,NCAM1,Ligand,Receptor,2.213
3331,Neural,Megakaryocyte,ROBO3,NCAM1,Ligand,Receptor,2.213
3332,MSC,Megakaryocyte,ROBO3,NCAM1,Ligand,Receptor,2.213
3333,Fibroblast,Megakaryocyte,ROBO3,NCAM1,Ligand,Receptor,2.213
3334,Megakaryocyte,Megakaryocyte,ROBO3,NCAM1,Ligand,Receptor,2.213
3335,Myeloid,Megakaryocyte,ROBO3,NCAM1,Ligand,Receptor,2.213
3336,Neural,Myeloid,ROBO3,NCAM1,Ligand,Receptor,2.213
3337,MSC,Myeloid,ROBO3,NCAM1,Ligand,Receptor,2.213
3338,Fibroblast,Myeloid,ROBO3,NCAM1,Ligand,Receptor,2.213
3339,Megakaryocyte,Myeloid,ROBO3,NCAM1,Ligand,Receptor,2.213
3340,Myeloid,Myeloid,ROBO3,NCAM1,Ligand,Receptor,2.213
3341,Neural,Neural,SELL,PODXL2,Ligand,Receptor,2.222
3342,Neural,MSC,SELL,PODXL2,Ligand,Receptor,2.222
3343,Neural,Fibroblast,SELL,PODXL2,Ligand,Receptor,2.222
3344,Neural,Megakaryocyte,SELL,PODXL2,Ligand,Receptor,2.222
3345,Neural,Myeloid,SELL,PODXL2,Ligand,Receptor,2.222
3346,MSC,Neural,SELL,PODXL2,Ligand,Receptor,2.222
3347,MSC,MSC,SELL,PODXL2,Ligand,Receptor,2.222
3348,MSC,Fibroblast,SELL,PODXL2,Ligand,Receptor,2.222
3349,MSC,Megakaryocyte,SELL,PODXL2,Ligand,Receptor,2.222
3350,MSC,Myeloid,SELL,PODXL2,Ligand,Receptor,2.222
3351,Fibroblast,Neural,SELL,PODXL2,Ligand,Receptor,2.222
3352,Fibroblast,MSC,SELL,PODXL2,Ligand,Receptor,2.222
3353,Fibroblast,Fibroblast,SELL,PODXL2,Ligand,Receptor,2.222
3354,Fibroblast,Megakaryocyte,SELL,PODXL2,Ligand,Receptor,2.222
3355,Fibroblast,Myeloid,SELL,PODXL2,Ligand,Receptor,2.222
3356,Megakaryocyte,Neural,SELL,PODXL2,Ligand,Receptor,2.222
3357,Megakaryocyte,MSC,SELL,PODXL2,Ligand,Receptor,2.222
3358,Megakaryocyte,Fibroblast,SELL,PODXL2,Ligand,Receptor,2.222
3359,Megakaryocyte,Megakaryocyte,SELL,PODXL2,Ligand,Receptor,2.222
3360,Megakaryocyte,Myeloid,SELL,PODXL2,Ligand,Receptor,2.222
3361,Myeloid,Neural,SELL,PODXL2,Ligand,Receptor,2.222
3362,Myeloid,MSC,SELL,PODXL2,Ligand,Receptor,2.222
3363,Myeloid,Fibroblast,SELL,PODXL2,Ligand,Receptor,2.222
3364,Myeloid,Megakaryocyte,SELL,PODXL2,Ligand,Receptor,2.222
3365,Myeloid,Myeloid,SELL,PODXL2,Ligand,Receptor,2.222
3366,Neural,Neural,WNT5A,FZD3,Ligand,Receptor,2.207
3367,Neural,MSC,WNT5A,FZD3,Ligand,Receptor,2.207
3368,Neural,Fibroblast,WNT5A,FZD3,Ligand,Receptor,2.207
3369,Neural,Megakaryocyte,WNT5A,FZD3,Ligand,Receptor,2.207
3370,Neural,Myeloid,WNT5A,FZD3,Ligand,Receptor,2.207
3371,MSC,Neural,WNT5A,FZD3,Ligand,Receptor,2.207
3372,MSC,MSC,WNT5A,FZD3,Ligand,Receptor,2.207
3373,MSC,Fibroblast,WNT5A,FZD3,Ligand,Receptor,2.207
3374,MSC,Megakaryocyte,WNT5A,FZD3,Ligand,Receptor,2.207
3375,MSC,Myeloid,WNT5A,FZD3,Ligand,Receptor,2.207
3376,Fibroblast,Neural,WNT5A,FZD3,Ligand,Receptor,2.207
3377,Fibroblast,MSC,WNT5A,FZD3,Ligand,Receptor,2.207
3378,Fibroblast,Fibroblast,WNT5A,FZD3,Ligand,Receptor,2.207
3379,Fibroblast,Megakaryocyte,WNT5A,FZD3,Ligand,Receptor,2.207
3380,Fibroblast,Myeloid,WNT5A,FZD3,Ligand,Receptor,2.207
3381,Megakaryocyte,Neural,WNT5A,FZD3,Ligand,Receptor,2.207
3382,Megakaryocyte,MSC,WNT5A,FZD3,Ligand,Receptor,2.207
3383,Megakaryocyte,Fibroblast,WNT5A,FZD3,Ligand,Receptor,2.207
3384,Megakaryocyte,Megakaryocyte,WNT5A,FZD3,Ligand,Receptor,2.207
3385,Megakaryocyte,Myeloid,WNT5A,FZD3,Ligand,Receptor,2.207
3386,Myeloid,Neural,WNT5A,FZD3,Ligand,Receptor,2.207
3387,Myeloid,MSC,WNT5A,FZD3,Ligand,Receptor,2.207
3388,Myeloid,Fibroblast,WNT5A,FZD3,Ligand,Receptor,2.207
3389,Myeloid,Megakaryocyte,WNT5A,FZD3,Ligand,Receptor,2.207
3390,Myeloid,Myeloid,WNT5A,FZD3,Ligand,Receptor,2.207
3391,Neural,Neural,LAMC1,ITGB4,Ligand,Receptor,2.182
3392,Neural,MSC,LAMC1,ITGB4,Ligand,Receptor,2.182
3393,Neural,Fibroblast,LAMC1,ITGB4,Ligand,Receptor,2.182
3394,Neural,Megakaryocyte,LAMC1,ITGB4,Ligand,Receptor,2.182
3395,Neural,Myeloid,LAMC1,ITGB4,Ligand,Receptor,2.182
3396,MSC,Neural,LAMC1,ITGB4,Ligand,Receptor,2.182
3397,MSC,MSC,LAMC1,ITGB4,Ligand,Receptor,2.182
3398,MSC,Fibroblast,LAMC1,ITGB4,Ligand,Receptor,2.182
3399,MSC,Megakaryocyte,LAMC1,ITGB4,Ligand,Receptor,2.182
3400,MSC,Myeloid,LAMC1,ITGB4,Ligand,Receptor,2.182
3401,Fibroblast,Neural,LAMC1,ITGB4,Ligand,Receptor,2.182
3402,Fibroblast,MSC,LAMC1,ITGB4,Ligand,Receptor,2.182
3403,Fibroblast,Fibroblast,LAMC1,ITGB4,Ligand,Receptor,2.182
3404,Fibroblast,Megakaryocyte,LAMC1,ITGB4,Ligand,Receptor,2.182
3405,Fibroblast,Myeloid,LAMC1,ITGB4,Ligand,Receptor,2.182
3406,Megakaryocyte,Neural,LAMC1,ITGB4,Ligand,Receptor,2.182
3407,Megakaryocyte,MSC,LAMC1,ITGB4,Ligand,Receptor,2.182
3408,Megakaryocyte,Fibroblast,LAMC1,ITGB4,Ligand,Receptor,2.182
3409,Megakaryocyte,Megakaryocyte,LAMC1,ITGB4,Ligand,Receptor,2.182
3410,Megakaryocyte,Myeloid,LAMC1,ITGB4,Ligand,Receptor,2.182
3411,Myeloid,Neural,LAMC1,ITGB4,Ligand,Receptor,2.182
3412,Myeloid,MSC,LAMC1,ITGB4,Ligand,Receptor,2.182
3413,Myeloid,Fibroblast,LAMC1,ITGB4,Ligand,Receptor,2.182
3414,Myeloid,Megakaryocyte,LAMC1,ITGB4,Ligand,Receptor,2.182
3415,Myeloid,Myeloid,LAMC1,ITGB4,Ligand,Receptor,2.182
3416,Neural,Neural,PDGFD,PDGFRA,Ligand,Receptor,2.164
3417,MSC,Neural,PDGFD,PDGFRA,Ligand,Receptor,2.164
3418,Fibroblast,Neural,PDGFD,PDGFRA,Ligand,Receptor,2.164
3419,Megakaryocyte,Neural,PDGFD,PDGFRA,Ligand,Receptor,2.164
3420,Myeloid,Neural,PDGFD,PDGFRA,Ligand,Receptor,2.164
3421,Neural,MSC,PDGFD,PDGFRA,Ligand,Receptor,2.164
3422,MSC,MSC,PDGFD,PDGFRA,Ligand,Receptor,2.164
3423,Fibroblast,MSC,PDGFD,PDGFRA,Ligand,Receptor,2.164
3424,Megakaryocyte,MSC,PDGFD,PDGFRA,Ligand,Receptor,2.164
3425,Myeloid,MSC,PDGFD,PDGFRA,Ligand,Receptor,2.164
3426,Neural,Fibroblast,PDGFD,PDGFRA,Ligand,Receptor,2.164
3427,MSC,Fibroblast,PDGFD,PDGFRA,Ligand,Receptor,2.164
3428,Fibroblast,Fibroblast,PDGFD,PDGFRA,Ligand,Receptor,2.164
3429,Megakaryocyte,Fibroblast,PDGFD,PDGFRA,Ligand,Receptor,2.164
3430,Myeloid,Fibroblast,PDGFD,PDGFRA,Ligand,Receptor,2.164
3431,Neural,Megakaryocyte,PDGFD,PDGFRA,Ligand,Receptor,2.164
3432,MSC,Megakaryocyte,PDGFD,PDGFRA,Ligand,Receptor,2.164
3433,Fibroblast,Megakaryocyte,PDGFD,PDGFRA,Ligand,Receptor,2.164
3434,Megakaryocyte,Megakaryocyte,PDGFD,PDGFRA,Ligand,Receptor,2.164
3435,Myeloid,Megakaryocyte,PDGFD,PDGFRA,Ligand,Receptor,2.164
3436,Neural,Myeloid,PDGFD,PDGFRA,Ligand,Receptor,2.164
3437,MSC,Myeloid,PDGFD,PDGFRA,Ligand,Receptor,2.164
3438,Fibroblast,Myeloid,PDGFD,PDGFRA,Ligand,Receptor,2.164
3439,Megakaryocyte,Myeloid,PDGFD,PDGFRA,Ligand,Receptor,2.164
3440,Myeloid,Myeloid,PDGFD,PDGFRA,Ligand,Receptor,2.164
3441,Neural,Neural,LPAR2,ITGAM,Ligand,Receptor,2.213
3442,MSC,Neural,LPAR2,ITGAM,Ligand,Receptor,2.213
3443,Fibroblast,Neural,LPAR2,ITGAM,Ligand,Receptor,2.213
3444,Megakaryocyte,Neural,LPAR2,ITGAM,Ligand,Receptor,2.213
3445,Myeloid,Neural,LPAR2,ITGAM,Ligand,Receptor,2.213
3446,Neural,MSC,LPAR2,ITGAM,Ligand,Receptor,2.213
3447,MSC,MSC,LPAR2,ITGAM,Ligand,Receptor,2.213
3448,Fibroblast,MSC,LPAR2,ITGAM,Ligand,Receptor,2.213
3449,Megakaryocyte,MSC,LPAR2,ITGAM,Ligand,Receptor,2.213
3450,Myeloid,MSC,LPAR2,ITGAM,Ligand,Receptor,2.213
3451,Neural,Fibroblast,LPAR2,ITGAM,Ligand,Receptor,2.213
3452,MSC,Fibroblast,LPAR2,ITGAM,Ligand,Receptor,2.213
3453,Fibroblast,Fibroblast,LPAR2,ITGAM,Ligand,Receptor,2.213
3454,Megakaryocyte,Fibroblast,LPAR2,ITGAM,Ligand,Receptor,2.213
3455,Myeloid,Fibroblast,LPAR2,ITGAM,Ligand,Receptor,2.213
3456,Neural,Megakaryocyte,LPAR2,ITGAM,Ligand,Receptor,2.213
3457,MSC,Megakaryocyte,LPAR2,ITGAM,Ligand,Receptor,2.213
3458,Fibroblast,Megakaryocyte,LPAR2,ITGAM,Ligand,Receptor,2.213
3459,Megakaryocyte,Megakaryocyte,LPAR2,ITGAM,Ligand,Receptor,2.213
3460,Myeloid,Megakaryocyte,LPAR2,ITGAM,Ligand,Receptor,2.213
3461,Neural,Myeloid,LPAR2,ITGAM,Ligand,Receptor,2.213
3462,MSC,Myeloid,LPAR2,ITGAM,Ligand,Receptor,2.213
3463,Fibroblast,Myeloid,LPAR2,ITGAM,Ligand,Receptor,2.213
3464,Megakaryocyte,Myeloid,LPAR2,ITGAM,Ligand,Receptor,2.213
3465,Myeloid,Myeloid,LPAR2,ITGAM,Ligand,Receptor,2.213
3466,Neural,Neural,SDC1,MET,Ligand,Receptor,2.17
3467,MSC,Neural,SDC1,MET,Ligand,Receptor,2.17
3468,Fibroblast,Neural,SDC1,MET,Ligand,Receptor,2.17
3469,Megakaryocyte,Neural,SDC1,MET,Ligand,Receptor,2.17
3470,Myeloid,Neural,SDC1,MET,Ligand,Receptor,2.17
3471,Neural,MSC,SDC1,MET,Ligand,Receptor,2.17
3472,MSC,MSC,SDC1,MET,Ligand,Receptor,2.17
3473,Fibroblast,MSC,SDC1,MET,Ligand,Receptor,2.17
3474,Megakaryocyte,MSC,SDC1,MET,Ligand,Receptor,2.17
3475,Myeloid,MSC,SDC1,MET,Ligand,Receptor,2.17
3476,Neural,Fibroblast,SDC1,MET,Ligand,Receptor,2.17
3477,MSC,Fibroblast,SDC1,MET,Ligand,Receptor,2.17
3478,Fibroblast,Fibroblast,SDC1,MET,Ligand,Receptor,2.17
3479,Megakaryocyte,Fibroblast,SDC1,MET,Ligand,Receptor,2.17
3480,Myeloid,Fibroblast,SDC1,MET,Ligand,Receptor,2.17
3481,Neural,Megakaryocyte,SDC1,MET,Ligand,Receptor,2.17
3482,MSC,Megakaryocyte,SDC1,MET,Ligand,Receptor,2.17
3483,Fibroblast,Megakaryocyte,SDC1,MET,Ligand,Receptor,2.17
3484,Megakaryocyte,Megakaryocyte,SDC1,MET,Ligand,Receptor,2.17
3485,Myeloid,Megakaryocyte,SDC1,MET,Ligand,Receptor,2.17
3486,Neural,Myeloid,SDC1,MET,Ligand,Receptor,2.17
3487,MSC,Myeloid,SDC1,MET,Ligand,Receptor,2.17
3488,Fibroblast,Myeloid,SDC1,MET,Ligand,Receptor,2.17
3489,Megakaryocyte,Myeloid,SDC1,MET,Ligand,Receptor,2.17
3490,Myeloid,Myeloid,SDC1,MET,Ligand,Receptor,2.17
3491,Neural,Neural,ITGAL,ICAM1,Ligand,Receptor,2.245
3492,MSC,Neural,ITGAL,ICAM1,Ligand,Receptor,2.245
3493,Fibroblast,Neural,ITGAL,ICAM1,Ligand,Receptor,2.245
3494,Megakaryocyte,Neural,ITGAL,ICAM1,Ligand,Receptor,2.245
3495,Myeloid,Neural,ITGAL,ICAM1,Ligand,Receptor,2.245
3496,Neural,MSC,ITGAL,ICAM1,Ligand,Receptor,2.245
3497,MSC,MSC,ITGAL,ICAM1,Ligand,Receptor,2.245
3498,Fibroblast,MSC,ITGAL,ICAM1,Ligand,Receptor,2.245
3499,Megakaryocyte,MSC,ITGAL,ICAM1,Ligand,Receptor,2.245
3500,Myeloid,MSC,ITGAL,ICAM1,Ligand,Receptor,2.245
3501,Neural,Fibroblast,ITGAL,ICAM1,Ligand,Receptor,2.245
3502,MSC,Fibroblast,ITGAL,ICAM1,Ligand,Receptor,2.245
3503,Fibroblast,Fibroblast,ITGAL,ICAM1,Ligand,Receptor,2.245
3504,Megakaryocyte,Fibroblast,ITGAL,ICAM1,Ligand,Receptor,2.245
3505,Myeloid,Fibroblast,ITGAL,ICAM1,Ligand,Receptor,2.245
3506,Neural,Megakaryocyte,ITGAL,ICAM1,Ligand,Receptor,2.245
3507,MSC,Megakaryocyte,ITGAL,ICAM1,Ligand,Receptor,2.245
3508,Fibroblast,Megakaryocyte,ITGAL,ICAM1,Ligand,Receptor,2.245
3509,Megakaryocyte,Megakaryocyte,ITGAL,ICAM1,Ligand,Receptor,2.245
3510,Myeloid,Megakaryocyte,ITGAL,ICAM1,Ligand,Receptor,2.245
3511,Neural,Myeloid,ITGAL,ICAM1,Ligand,Receptor,2.245
3512,MSC,Myeloid,ITGAL,ICAM1,Ligand,Receptor,2.245
3513,Fibroblast,Myeloid,ITGAL,ICAM1,Ligand,Receptor,2.245
3514,Megakaryocyte,Myeloid,ITGAL,ICAM1,Ligand,Receptor,2.245
3515,Myeloid,Myeloid,ITGAL,ICAM1,Ligand,Receptor,2.245
3516,Neural,Neural,SELL,SELPLG,Ligand,Receptor,2.2
3517,Neural,MSC,SELL,SELPLG,Ligand,Receptor,2.2
3518,Neural,Fibroblast,SELL,SELPLG,Ligand,Receptor,2.2
3519,Neural,Megakaryocyte,SELL,SELPLG,Ligand,Receptor,2.2
3520,Neural,Myeloid,SELL,SELPLG,Ligand,Receptor,2.2
3521,MSC,Neural,SELL,SELPLG,Ligand,Receptor,2.2
3522,MSC,MSC,SELL,SELPLG,Ligand,Receptor,2.2
3523,MSC,Fibroblast,SELL,SELPLG,Ligand,Receptor,2.2
3524,MSC,Megakaryocyte,SELL,SELPLG,Ligand,Receptor,2.2
3525,MSC,Myeloid,SELL,SELPLG,Ligand,Receptor,2.2
3526,Fibroblast,Neural,SELL,SELPLG,Ligand,Receptor,2.2
3527,Fibroblast,MSC,SELL,SELPLG,Ligand,Receptor,2.2
3528,Fibroblast,Fibroblast,SELL,SELPLG,Ligand,Receptor,2.2
3529,Fibroblast,Megakaryocyte,SELL,SELPLG,Ligand,Receptor,2.2
3530,Fibroblast,Myeloid,SELL,SELPLG,Ligand,Receptor,2.2
3531,Megakaryocyte,Neural,SELL,SELPLG,Ligand,Receptor,2.2
3532,Megakaryocyte,MSC,SELL,SELPLG,Ligand,Receptor,2.2
3533,Megakaryocyte,Fibroblast,SELL,SELPLG,Ligand,Receptor,2.2
3534,Megakaryocyte,Megakaryocyte,SELL,SELPLG,Ligand,Receptor,2.2
3535,Megakaryocyte,Myeloid,SELL,SELPLG,Ligand,Receptor,2.2
3536,Myeloid,Neural,SELL,SELPLG,Ligand,Receptor,2.2
3537,Myeloid,MSC,SELL,SELPLG,Ligand,Receptor,2.2
3538,Myeloid,Fibroblast,SELL,SELPLG,Ligand,Receptor,2.2
3539,Myeloid,Megakaryocyte,SELL,SELPLG,Ligand,Receptor,2.2
3540,Myeloid,Myeloid,SELL,SELPLG,Ligand,Receptor,2.2
3541,Neural,Neural,SELPLG,ITGAM,Ligand,Receptor,2.191
3542,MSC,Neural,SELPLG,ITGAM,Ligand,Receptor,2.191
3543,Fibroblast,Neural,SELPLG,ITGAM,Ligand,Receptor,2.191
3544,Megakaryocyte,Neural,SELPLG,ITGAM,Ligand,Receptor,2.191
3545,Myeloid,Neural,SELPLG,ITGAM,Ligand,Receptor,2.191
3546,Neural,MSC,SELPLG,ITGAM,Ligand,Receptor,2.191
3547,MSC,MSC,SELPLG,ITGAM,Ligand,Receptor,2.191
3548,Fibroblast,MSC,SELPLG,ITGAM,Ligand,Receptor,2.191
3549,Megakaryocyte,MSC,SELPLG,ITGAM,Ligand,Receptor,2.191
3550,Myeloid,MSC,SELPLG,ITGAM,Ligand,Receptor,2.191
3551,Neural,Fibroblast,SELPLG,ITGAM,Ligand,Receptor,2.191
3552,MSC,Fibroblast,SELPLG,ITGAM,Ligand,Receptor,2.191
3553,Fibroblast,Fibroblast,SELPLG,ITGAM,Ligand,Receptor,2.191
3554,Megakaryocyte,Fibroblast,SELPLG,ITGAM,Ligand,Receptor,2.191
3555,Myeloid,Fibroblast,SELPLG,ITGAM,Ligand,Receptor,2.191
3556,Neural,Megakaryocyte,SELPLG,ITGAM,Ligand,Receptor,2.191
3557,MSC,Megakaryocyte,SELPLG,ITGAM,Ligand,Receptor,2.191
3558,Fibroblast,Megakaryocyte,SELPLG,ITGAM,Ligand,Receptor,2.191
3559,Megakaryocyte,Megakaryocyte,SELPLG,ITGAM,Ligand,Receptor,2.191
3560,Myeloid,Megakaryocyte,SELPLG,ITGAM,Ligand,Receptor,2.191
3561,Neural,Myeloid,SELPLG,ITGAM,Ligand,Receptor,2.191
3562,MSC,Myeloid,SELPLG,ITGAM,Ligand,Receptor,2.191
3563,Fibroblast,Myeloid,SELPLG,ITGAM,Ligand,Receptor,2.191
3564,Megakaryocyte,Myeloid,SELPLG,ITGAM,Ligand,Receptor,2.191
3565,Myeloid,Myeloid,SELPLG,ITGAM,Ligand,Receptor,2.191
3566,Neural,Neural,CD40LG,ITGAM,Ligand,Receptor,2.213
3567,MSC,Neural,CD40LG,ITGAM,Ligand,Receptor,2.213
3568,Fibroblast,Neural,CD40LG,ITGAM,Ligand,Receptor,2.213
3569,Megakaryocyte,Neural,CD40LG,ITGAM,Ligand,Receptor,2.213
3570,Myeloid,Neural,CD40LG,ITGAM,Ligand,Receptor,2.213
3571,Neural,MSC,CD40LG,ITGAM,Ligand,Receptor,2.213
3572,MSC,MSC,CD40LG,ITGAM,Ligand,Receptor,2.213
3573,Fibroblast,MSC,CD40LG,ITGAM,Ligand,Receptor,2.213
3574,Megakaryocyte,MSC,CD40LG,ITGAM,Ligand,Receptor,2.213
3575,Myeloid,MSC,CD40LG,ITGAM,Ligand,Receptor,2.213
3576,Neural,Fibroblast,CD40LG,ITGAM,Ligand,Receptor,2.213
3577,MSC,Fibroblast,CD40LG,ITGAM,Ligand,Receptor,2.213
3578,Fibroblast,Fibroblast,CD40LG,ITGAM,Ligand,Receptor,2.213
3579,Megakaryocyte,Fibroblast,CD40LG,ITGAM,Ligand,Receptor,2.213
3580,Myeloid,Fibroblast,CD40LG,ITGAM,Ligand,Receptor,2.213
3581,Neural,Megakaryocyte,CD40LG,ITGAM,Ligand,Receptor,2.213
3582,MSC,Megakaryocyte,CD40LG,ITGAM,Ligand,Receptor,2.213
3583,Fibroblast,Megakaryocyte,CD40LG,ITGAM,Ligand,Receptor,2.213
3584,Megakaryocyte,Megakaryocyte,CD40LG,ITGAM,Ligand,Receptor,2.213
3585,Myeloid,Megakaryocyte,CD40LG,ITGAM,Ligand,Receptor,2.213
3586,Neural,Myeloid,CD40LG,ITGAM,Ligand,Receptor,2.213
3587,MSC,Myeloid,CD40LG,ITGAM,Ligand,Receptor,2.213
3588,Fibroblast,Myeloid,CD40LG,ITGAM,Ligand,Receptor,2.213
3589,Megakaryocyte,Myeloid,CD40LG,ITGAM,Ligand,Receptor,2.213
3590,Myeloid,Myeloid,CD40LG,ITGAM,Ligand,Receptor,2.213
3591,Neural,Neural,GPC1,NRG1,Ligand,Receptor,2.208
3592,Neural,MSC,GPC1,NRG1,Ligand,Receptor,2.208
3593,Neural,Fibroblast,GPC1,NRG1,Ligand,Receptor,2.208
3594,Neural,Megakaryocyte,GPC1,NRG1,Ligand,Receptor,2.208
3595,Neural,Myeloid,GPC1,NRG1,Ligand,Receptor,2.208
3596,MSC,Neural,GPC1,NRG1,Ligand,Receptor,2.208
3597,MSC,MSC,GPC1,NRG1,Ligand,Receptor,2.208
3598,MSC,Fibroblast,GPC1,NRG1,Ligand,Receptor,2.208
3599,MSC,Megakaryocyte,GPC1,NRG1,Ligand,Receptor,2.208
3600,MSC,Myeloid,GPC1,NRG1,Ligand,Receptor,2.208
3601,Fibroblast,Neural,GPC1,NRG1,Ligand,Receptor,2.208
3602,Fibroblast,MSC,GPC1,NRG1,Ligand,Receptor,2.208
3603,Fibroblast,Fibroblast,GPC1,NRG1,Ligand,Receptor,2.208
3604,Fibroblast,Megakaryocyte,GPC1,NRG1,Ligand,Receptor,2.208
3605,Fibroblast,Myeloid,GPC1,NRG1,Ligand,Receptor,2.208
3606,Megakaryocyte,Neural,GPC1,NRG1,Ligand,Receptor,2.208
3607,Megakaryocyte,MSC,GPC1,NRG1,Ligand,Receptor,2.208
3608,Megakaryocyte,Fibroblast,GPC1,NRG1,Ligand,Receptor,2.208
3609,Megakaryocyte,Megakaryocyte,GPC1,NRG1,Ligand,Receptor,2.208
3610,Megakaryocyte,Myeloid,GPC1,NRG1,Ligand,Receptor,2.208
3611,Myeloid,Neural,GPC1,NRG1,Ligand,Receptor,2.208
3612,Myeloid,MSC,GPC1,NRG1,Ligand,Receptor,2.208
3613,Myeloid,Fibroblast,GPC1,NRG1,Ligand,Receptor,2.208
3614,Myeloid,Megakaryocyte,GPC1,NRG1,Ligand,Receptor,2.208
3615,Myeloid,Myeloid,GPC1,NRG1,Ligand,Receptor,2.208
