"","PC1","PC2","PC3","PC4","PC5","PC6"
"HAS2/Myeloid",-0.579650512212743,-0.578200816274052,-0.370755513057895,0.245187120023336,-0.0928369603472931,0.00341316335720315
"FAS/Myeloid",-0.584020395433796,-0.578242369739346,-0.37069156308037,0.244713085848616,-0.0953622284908854,0.00848995757481358
"CD3D/Neural",-0.592080550498661,-0.600969651239994,-0.077340945662872,0.394564178453866,-0.00906628160455503,0.0562434385520798
"CD3D/MSC",-0.592080550498661,-0.600969651239994,-0.077340945662872,0.394564178453866,-0.00906628160455503,0.0562434385520798
"CD3D/Fibroblast",-0.592080550498661,-0.600969651239994,-0.077340945662872,0.394564178453866,-0.00906628160455503,0.0562434385520798
"CD3D/Megakaryocyte",-0.571299735534967,-0.577976371040274,-0.37092238149108,0.245725848961241,-0.0879740969476024,-0.00482966556027353
"CD3D/Myeloid",-0.590600971425945,-0.600896073012782,-0.0773809226435413,0.394574040744519,-0.00819603351922535,0.0551230736057567
"KLRG1/Neural",-0.580489921577021,-0.577489728517042,-0.37096465078215,0.243275832019934,-0.0931380208847541,0.0116210584464242
"KLRG1/MSC",-0.58197508880477,-0.577744520336045,-0.370868807610507,0.243723947515002,-0.0940578590783031,0.010925730150561
"KLRG1/Fibroblast",-0.580489921577021,-0.577489728517042,-0.37096465078215,0.243275832019934,-0.0931380208847541,0.0116210584464242
"KLRG1/Megakaryocyte",-0.580489921577021,-0.577489728517042,-0.37096465078215,0.243275832019934,-0.0931380208847542,0.0116210584464242
"KLRG1/Myeloid",-0.580489921577021,-0.577489728517042,-0.37096465078215,0.243275832019934,-0.0931380208847541,0.0116210584464242
"IL15RA/Neural",-0.581734491531667,-0.578135466477957,-0.370751240735526,0.244745467299488,-0.0940194553522384,0.00669090457590527
"IL15RA/MSC",-0.581734491531667,-0.578135466477957,-0.370751240735526,0.244745467299488,-0.0940194553522384,0.00669090457590527
"IL15RA/Fibroblast",-0.582499002782596,-0.578171607949124,-0.370731162276546,0.244735619906673,-0.0944686396816727,0.00728868674943461
"IL15RA/Megakaryocyte",-0.581734491531667,-0.578135466477957,-0.370751240735526,0.244745467299488,-0.0940194553522384,0.00669090457590527
"IL15RA/Myeloid",-0.581734491531667,-0.578135466477957,-0.370751240735526,0.244745467299488,-0.0940194553522384,0.00669090457590527
"SIRPA/Neural",-0.565117307624672,-0.573744185860494,-0.372297963064959,0.235832097520639,-0.0833333804338735,0.0299654947001349
"SIRPA/MSC",-0.564968439367886,-0.573714683989749,-0.372308790196568,0.235777149656179,-0.0832401648779985,0.0300750473430881
"SIRPA/Fibroblast",-0.565117307624672,-0.573744185860494,-0.372297963064959,0.235832097520639,-0.0833333804338735,0.0299654947001349
"SIRPA/Megakaryocyte",-0.564874493380594,-0.573696066304327,-0.372315622852439,0.235742473819384,-0.0831813395272037,0.0301441825061169
"SIRPA/Myeloid",-0.565117307624672,-0.573744185860494,-0.372297963064959,0.235832097520639,-0.0833333804338735,0.0299654947001349
"LIN7C/Neural",-0.58270851343385,-0.578235902092558,-0.370708911734257,0.244870601798631,-0.0946056553944482,0.00690543194800386
"LIN7C/MSC",-0.58270851343385,-0.578235902092558,-0.370708911734257,0.244870601798631,-0.0946056553944482,0.00690543194800386
"LIN7C/Fibroblast",-0.585089942001155,-0.578314929664366,-0.370656699564292,0.24475499504029,-0.095996264195304,0.00910498407686972
"LIN7C/Megakaryocyte",-0.58270851343385,-0.578235902092558,-0.370708911734257,0.244870601798631,-0.0946056553944482,0.00690543194800386
"LIN7C/Myeloid",-0.58270851343385,-0.578235902092558,-0.370708911734257,0.244870601798631,-0.0946056553944482,0.00690543194800386
"JMJD6/Neural",-0.594101074550854,-0.608541828474648,0.0204336915195865,0.444593775123111,0.0200833102259124,0.0713596249075896
"ITGAE/Megakaryocyte",-0.58789395696252,-0.600985370847191,-0.0773851140303259,0.395158897147455,-0.00666114364501988,0.0508210396836537
"S1PR4/Megakaryocyte",-0.579971735634072,-0.584338418895266,-0.273442514116868,0.291810518539489,-0.0623423894341706,0.0308221577848282
"NPTN/Megakaryocyte",-0.594618120750403,-0.608653204223678,0.0204740398721812,0.444807174570504,0.0197572755780648,0.0708895039542268
"NPTN/Myeloid",-0.594595776671131,-0.608652961446047,0.020473703551034,0.44480952168422,0.0197701955304886,0.0708638501342061
"CD47/Neural",-0.549686066389881,-0.59092233906344,-0.0809310724676518,0.374750046836168,0.0179006882555528,0.103995931397832
"CD47/Fibroblast",-0.548465472956479,-0.590636174012827,-0.0810334792024146,0.374187445260463,0.0186763071072684,0.105339503398334
"S1PR1/MSC",-0.561658195323491,-0.593760761518031,-0.0799168946524316,0.380348254369248,0.0102849865448457,0.090499858193703
"S1PR1/Fibroblast",-0.561658195323491,-0.593760761518031,-0.0799168946524316,0.380348254369248,0.0102849865448457,0.090499858193703
"PDGFRA/Neural",-0.577060640915647,-0.570693786693718,-0.468516754302729,0.195397902219229,-0.121675595230503,-0.0130742102051607
"PDGFRA/Fibroblast",-0.577060640915647,-0.570693786693718,-0.468516754302729,0.195397902219229,-0.121675595230503,-0.0130742102051607
"PDGFRA/Megakaryocyte",-0.577060640915647,-0.570693786693718,-0.468516754302729,0.195397902219229,-0.121675595230503,-0.0130742102051607
"PDGFRA/Myeloid",-0.577060640915647,-0.570693786693718,-0.468516754302729,0.195397902219229,-0.121675595230503,-0.0130742102051607
"HAS2/Neural",-0.594747733721058,-0.608647922107176,0.0204739306279919,0.44477662358311,0.0196840419904279,0.0711056108940051
"HAS2/MSC",-0.594747733721058,-0.608647922107176,0.0204739306279919,0.44477662358311,0.0196840419904279,0.0711056108940051
"HAS2/Megakaryocyte",-0.594747733721058,-0.608647922107176,0.0204739306279919,0.44477662358311,0.0196840419904279,0.0711056108940051
"PTPRM/Neural",-0.594815769819643,-0.608610364709807,0.0204631620867537,0.44467253386712,0.0196545021774761,0.071568928040766
"PTPRM/Fibroblast",-0.594815769819643,-0.608610364709807,0.0204631620867537,0.44467253386712,0.0196545021774761,0.071568928040766
"PTPRM/Megakaryocyte",-0.594815769819643,-0.608610364709807,0.0204631620867537,0.44467253386712,0.0196545021774761,0.071568928040766
"PTPRM/Myeloid",-0.594815769819643,-0.608610364709807,0.0204631620867537,0.44467253386712,0.0196545021774761,0.071568928040766
"TGFBR1/Fibroblast",-0.564426654454744,-0.594476209915105,-0.0796641799265035,0.381792363314931,0.00850879570356752,0.0867846892625312
"TGFBR1/Megakaryocyte",-0.564426654454744,-0.594476209915105,-0.0796641799265035,0.381792363314931,0.00850879570356752,0.0867846892625312
"TGFBR1/Myeloid",-0.564426654454744,-0.594476209915105,-0.0796641799265035,0.381792363314931,0.00850879570356752,0.0867846892625312
"PTPRS/Neural",-0.583570150229174,-0.606119769053535,0.0195645945764948,0.439858506642634,0.0267631241411135,0.0824799417059839
"PTPRS/Fibroblast",-0.583570150229174,-0.606119769053535,0.0195645945764948,0.439858506642634,0.0267631241411135,0.0824799417059839
"PTPRS/Megakaryocyte",-0.583570150229174,-0.606119769053535,0.0195645945764948,0.439858506642634,0.0267631241411135,0.0824799417059839
"PTPRS/Myeloid",-0.583570150229174,-0.606119769053535,0.0195645945764948,0.439858506642634,0.0267631241411135,0.0824799417059839
"MYLK/Megakaryocyte",-0.537255857088491,-0.501938474749621,-1.34892809391757,-0.253536053838851,-0.371425719554957,-0.170212734303857
"TNFRSF14/Neural",-0.594789687992027,-0.608654516075633,0.0204764522196801,0.444787754376715,0.0196582120859066,0.0710920400036801
"TNFRSF14/Myeloid",-0.594789687992027,-0.608654516075633,0.0204764522196801,0.444787754376715,0.0196582120859066,0.0710920400036801
"LRP6/Myeloid",-0.562332970905884,-0.532698807972619,-0.957485372602489,-0.0544764755938029,-0.26472776983957,-0.0931219907100592
"CD109/Neural",-0.567669354914132,-0.602097265463382,0.0181398152433374,0.431783691424806,0.0369425818843907,0.102946020400896
"CD109/MSC",-0.567669354914132,-0.602097265463382,0.0181398152433374,0.431783691424806,0.0369425818843907,0.102946020400896
"CD109/Fibroblast",-0.567669354914132,-0.602097265463382,0.0181398152433374,0.431783691424806,0.0369425818843907,0.102946020400896
"CD109/Megakaryocyte",-0.567669354914132,-0.602097265463382,0.0181398152433374,0.431783691424806,0.0369425818843907,0.102946020400896
"CD109/Myeloid",-0.567669354914132,-0.602097265463382,0.0181398152433374,0.431783691424806,0.0369425818843907,0.102946020400896
"PLXNB2/Neural",-0.592538794705843,-0.608339512903325,0.020353104572852,0.444288717539405,0.0210340933963053,0.0714301632549398
"PLXNB2/Fibroblast",-0.592538794705843,-0.608339512903325,0.020353104572852,0.444288717539405,0.0210340933963053,0.0714301632549398
"PLXNB2/Megakaryocyte",-0.592462708413471,-0.608331198127881,0.0203496535417177,0.44427775489536,0.0210800048267033,0.0714181246116166
"PLXNB2/Myeloid",-0.592538794705843,-0.608339512903325,0.020353104572852,0.444288717539405,0.0210340933963053,0.0714301632549398
"DDR2/Myeloid",-0.524157745501577,-0.585183736874715,-0.0829969881800381,0.363607266429792,0.0340594395867671,0.129617433306179
"ITGB5/Megakaryocyte",-0.577735779618702,-0.604652881704946,0.0190446005971771,0.436918610227262,0.0304958841018177,0.0898982661905951
"ITGB5/Myeloid",-0.577735779618703,-0.604652881704946,0.0190446005971771,0.436918610227262,0.0304958841018177,0.0898982661905951
"PTGIR/Neural",-0.591870580727919,-0.608613366308166,0.0204296095481774,0.445070512326959,0.0213485329129115,0.0678354123905222
"PTGIR/MSC",-0.561340467349647,-0.585647808924264,-0.273257416360014,0.297594614097269,-0.0519561769344865,-0.00577545118262218
"PTGIR/Fibroblast",-0.591870580727919,-0.608613366308166,0.0204296095481774,0.445070512326959,0.0213485329129115,0.0678354123905222
"PTGIR/Megakaryocyte",-0.591870580727919,-0.608613366308166,0.0204296095481774,0.445070512326959,0.0213485329129115,0.0678354123905222
"CD47/Myeloid",-0.571629914370753,-0.603044814275552,0.0184779551336069,0.4336573211162,0.0344210041486817,0.0983952558653581
"ITGA11/Myeloid",-0.52163869186867,-0.584377957510465,-0.0832745987807972,0.361901438147755,0.0357152275211809,0.134554793940691
"CD74/Fibroblast",-0.571092568159518,-0.562558453812323,-0.566511013573996,0.144465992285209,-0.148409466486254,-0.0274896546168398
"CD74/Neural",-0.594813662017853,-0.608654795292446,0.0204768188418726,0.444785283457098,0.0196443448612143,0.0711193768225317
"CD74/Myeloid",-0.59482619389499,-0.60865494124669,0.0204770104852914,0.444783991840026,0.0196370960846707,0.071133666523295
"MYLK/Neural",-0.594678368563726,-0.608548476373435,0.0204424964834591,0.444534083970835,0.0197494071173382,0.0720186556791009
"MYLK/MSC",-0.594688571565697,-0.608549901229111,0.0204430546745406,0.444536338414174,0.0197431711999098,0.0720171533079666
"MYLK/Myeloid",-0.594688571565697,-0.608549901229111,0.0204430546745406,0.444536338414174,0.0197431711999098,0.0720171533079666
"CCL4/Neural",-0.591516392424645,-0.60094746942304,-0.0773543801869847,0.394582806377072,-0.00873596223697762,0.0557571715595197
"CCL4/MSC",-0.591516392424645,-0.60094746942304,-0.0773543801869847,0.394582806377072,-0.00873596223697762,0.0557571715595197
"CCL4/Fibroblast",-0.591516392424645,-0.60094746942304,-0.0773543801869847,0.394582806377072,-0.00873596223697762,0.0557571715595197
"CCL4/Myeloid",-0.591516392424645,-0.60094746942304,-0.0773543801869847,0.394582806377072,-0.00873596223697762,0.0557571715595197
"TNFRSF1B/Neural",-0.584000892767541,-0.578241246016319,-0.37069213740745,0.244712826339428,-0.0953507181767575,0.0084767374959982
"TNFRSF1B/MSC",-0.584000892767541,-0.578241246016319,-0.37069213740745,0.244712826339428,-0.0953507181767575,0.0084767374959982
"TNFRSF1B/Fibroblast",-0.584000892767541,-0.578241246016319,-0.37069213740745,0.244712826339428,-0.0953507181767575,0.0084767374959982
"TNFRSF1B/Myeloid",-0.584000892767541,-0.578241246016319,-0.37069213740745,0.244712826339428,-0.0953507181767575,0.0084767374959982
"PIGK/MSC",3.29324369562254,0.0713545120112961,0.527068881224893,0.44449559659032,-0.817715765757724,0.244088295543565
"PIGK/Neural",2.88609011786902,-0.124286512683477,0.426676166790958,0.580286318242119,-0.660443279207509,-0.0131098257980242
"PIGK/Fibroblast",2.88609011786902,-0.124286512683476,0.426676166790958,0.580286318242118,-0.660443279207509,-0.0131098257980238
"PIGK/Megakaryocyte",2.88609011786902,-0.124286512683477,0.426676166790958,0.580286318242119,-0.660443279207509,-0.0131098257980242
"PIGK/Myeloid",2.88609011786902,-0.124286512683477,0.426676166790958,0.580286318242119,-0.660443279207509,-0.0131098257980242
"AMFR/Fibroblast",2.79731060544853,-0.358229793167326,0.25136280579894,0.845002292126341,-0.450917714016097,-1.12495923712755
"AMFR/Neural",8.58880726694217,0.123236111947101,-0.34636742393483,0.269370640650259,2.87599071466969,-3.91945165941542
"ADIPOR1/Neural",6.11532345573074,0.933142823381294,0.920774868259516,0.0395286525196433,-1.67252897641617,0.679636875154105
"ADIPOR1/Fibroblast",2.22998242187022,-0.352235874463061,0.506495876283151,1.07361752722645,-1.11025804852392,-1.47783551590366
"ADIPOR2/Neural",3.52826454111829,-0.438038974535609,0.171962351721972,1.11278617479006,-0.0829668847871703,-2.93556426197329
"ADIPOR2/MSC",2.99888455910457,-0.332582169311479,0.241105524881999,0.806797008606928,-0.328359188646268,-1.12044709737752
"ADIPOR2/Fibroblast",2.99888455910457,-0.332582169311479,0.241105524881999,0.806797008606928,-0.328359188646268,-1.12044709737752
"ADIPOR2/Megakaryocyte",3.01821508398268,-0.329354585055485,0.239885374711723,0.801189033034531,-0.316409532930753,-1.11228923276381
"ADIPOR2/Myeloid",3.05828199009366,-0.322664683143061,0.237356336176968,0.789565229120834,-0.291641155629503,-1.09538020429177
"TNFSF12/Neural",2.70140008942366,0.226228105613666,0.366920104967598,-0.199258673316965,0.476383372620006,0.896619744544316
"TNFSF12/MSC",2.96809426620901,0.506471180254819,0.570048802231942,-0.326660418819356,0.0919114599435418,0.922160825627319
"TNFSF12/Fibroblast",1.77797285074642,-0.11097178724889,0.355630860665528,0.29278947226467,0.0180720016229665,-0.0727917156487975
"TNFSF12/Megakaryocyte",2.21804633685575,-0.00385692531528697,0.311610103718543,0.0700794522856447,0.340812816367017,0.441942544615083
"TNFSF12/Myeloid",2.21804633685575,-0.00385692531528708,0.311610103718543,0.070079452285645,0.340812816367017,0.441942544615083
"TNFRSF12A/Fibroblast",2.59014898962822,-0.246379286483608,-0.0615212831560841,0.191531545859027,0.752478240917063,-0.1217002954387
"TNFRSF25/Neural",1.66112412485185,-0.407712072756354,0.0944522304004961,0.507912990764247,0.208837468586481,-0.48754175633442
"TNFRSF25/MSC",3.43827662488419,-0.164365359327104,-0.382961883780353,0.00295372905732727,1.16476828267438,-0.629437909983187
"TNFRSF25/Megakaryocyte",1.70991039735549,-0.398800462440855,0.0911369950138299,0.491820961515781,0.239191933170761,-0.459249743184492
"TNFRSF12A/MSC",5.21752859560588,0.0424339755263748,-0.467469415268019,-0.28469459192423,2.24155475354416,-0.78662401108092
"ADAM10/Neural",-0.142846554231026,-0.478166373589849,0.207542766614377,0.463442749285969,0.106008368608778,-0.339391092954403
"ADAM10/MSC",-0.141913368535009,-0.477941831736865,0.207455540850751,0.46298600869158,0.106654027226113,-0.338317292607188
"ADAM10/Myeloid",-0.140106160730358,-0.351623713791841,0.279257619071939,0.35702561143511,0.0894459473708126,-0.355259615413573
"PROS1/Neural",-0.143117040492292,-0.47823145796904,0.207568050046765,0.463575138799086,0.105821217609322,-0.339702339108626
"PROS1/MSC",-0.143117040492292,-0.47823145796904,0.207568050046765,0.463575138799086,0.105821217609322,-0.339702339108626
"PROS1/Fibroblast",-0.143117040492292,-0.47823145796904,0.207568050046765,0.463575138799086,0.105821217609322,-0.339702339108626
"PROS1/Megakaryocyte",-0.171868277831711,0.018073012225712,0.498871207266666,0.0591991493075847,0.00746599673114383,-0.450989798119848
"PROS1/Myeloid",-0.143117040492292,-0.47823145796904,0.207568050046765,0.463575138799086,0.105821217609322,-0.339702339108626
"GAS6/MSC",0.238614286924762,0.729212988409686,0.860526940971079,-0.565235515049927,-0.0549116424561472,-0.189949405888294
"MERTK/Neural",1.88868548706903,0.519763268014062,0.223520274553231,-0.926167038156384,1.28756106593081,1.79053550373138
"MERTK/MSC",1.88868548706903,0.519763268014063,0.223520274553231,-0.926167038156384,1.28756106593081,1.79053550373138
"MERTK/Fibroblast",1.88868548706903,0.519763268014062,0.223520274553231,-0.926167038156384,1.28756106593081,1.79053550373138
"MERTK/Megakaryocyte",1.88868548706903,0.519763268014063,0.223520274553231,-0.926167038156384,1.28756106593081,1.79053550373138
"MERTK/Myeloid",1.88868548706903,0.519763268014062,0.223520274553231,-0.926167038156384,1.28756106593081,1.79053550373138
"AXL/Fibroblast",2.03823874635744,-0.502713369246207,-0.779873504998074,0.321042626385272,1.11478349839678,-2.84217046040744
"AXL/Megakaryocyte",0.172712779793298,-0.569413914249446,-0.164980619368714,0.429390344731202,0.217704238788399,-0.634894165070329
"AXL/Neural",-0.0125857715334574,-0.582587670886162,-0.063335618460369,0.469306384412803,0.139953621949249,-0.445664434159439
"AXL/MSC",0.00534217878239357,-0.580901253154023,-0.0640647812529289,0.467413761048293,0.150701770604667,-0.451244630074934
"AXL/Myeloid",-0.0125857715334572,-0.582587670886162,-0.063335618460369,0.469306384412803,0.13995362194925,-0.445664434159439
"ZP3/Neural",2.57359144202666,-0.0182257092436964,-0.553650644530124,-0.709896531762531,1.67583610939315,1.71280102988777
"ZP3/MSC",2.57359144202666,-0.0182257092436966,-0.553650644530124,-0.709896531762531,1.67583610939315,1.71280102988777
"ZP3/Fibroblast",0.213402030879631,-0.496609284006747,-0.378714127925837,0.188229374104132,0.195249994950175,-0.131238069357605
"ZP3/Megakaryocyte",2.57359144202666,-0.0182257092436968,-0.553650644530124,-0.709896531762531,1.67583610939315,1.71280102988777
"ZP3/Myeloid",2.57359144202666,-0.0182257092436968,-0.553650644530124,-0.709896531762531,1.67583610939315,1.71280102988777
"PRSS23/MSC",19.3173558789537,2.00760758244615,4.30293908777881,5.41444182673656,-21.4860447960163,2.40638838979616
"TMEM222/Neural",3.05013483247034,-0.430964162396457,0.409886119434525,1.29644186834264,-1.31871895163918,-1.95431045432542
"TMEM222/MSC",3.24620913786518,-0.40142351113328,0.398494445282825,1.24765292557138,-1.19832891404555,-1.90372532539006
"TMEM222/Fibroblast",3.20559374603339,-0.407542646037796,0.400854149214249,1.257759206574,-1.22326685040423,-1.91420367352667
"TMEM222/Megakaryocyte",3.11736030860571,-0.420835939106225,0.405980402582513,1.27971423082107,-1.27744236732137,-1.93696698154758
"TMEM222/Myeloid",6.66070311324102,0.113005830149753,0.200116576841093,0.398028336454791,0.898177597763609,-1.0228214372156
"OSM/Neural",0.085144454052478,-0.154910832056942,0.338598273788119,0.122375295202197,0.134224469051088,0.073621893994738
"OSM/MSC",0.770682223915632,1.00971801509709,0.867703918372284,-1.00960415187483,0.35070746878185,0.659910367166094
"OSM/Fibroblast",0.853022211720427,1.02988103022561,0.859181617254059,-1.05199898694294,0.412901733231095,0.757046400708389
"OSM/Megakaryocyte",0.0851444540524781,-0.154910832056942,0.338598273788119,0.122375295202196,0.134224469051088,0.0736218939947381
"OSM/Myeloid",0.085144454052478,-0.154910832056942,0.338598273788119,0.122375295202197,0.134224469051088,0.073621893994738
"IL11/Neural",-0.133328071682133,-0.452669967670662,0.199580954059415,0.400164729443612,0.11800571489566,-0.0949055048909803
"IL11/MSC",-0.133328071682133,-0.452669967670662,0.199580954059415,0.400164729443612,0.11800571489566,-0.0949055048909803
"IL11/Fibroblast",-0.125263824569834,-0.450755783286447,0.198888976696209,0.3963744341076,0.123194364765936,-0.0858048564856134
"IL11/Megakaryocyte",-0.133328071682133,-0.452669967670662,0.199580954059415,0.400164729443612,0.11800571489566,-0.0949055048909803
"IL11/Myeloid",-0.133328071682133,-0.452669967670662,0.199580954059415,0.400164729443612,0.11800571489566,-0.0949055048909803
"LIFR/MSC",1.74304877677036,1.57048844021813,-0.589555639033967,-0.8713884607234,0.944460798522844,0.217096571376084
"LIFR/Neural",2.77731310464929,0.73134052169406,-0.309558498527717,-1.31000183935432,1.57845278324216,0.990383948009872
"LIFR/Fibroblast",2.79714523444793,0.722465978735166,-0.305594744130312,-1.32728082236662,1.58839336179322,1.00136883254254
"LIFR/Megakaryocyte",2.66852473712678,0.566495727879342,-0.365742036618141,-1.16132128128681,1.51760444234022,0.881160294438001
"LIFR/Myeloid",2.94607642358053,0.615681986367512,-0.384876361530124,-1.25028382141467,1.69519589794743,1.02572768289914
"IL6ST/MSC",2.80762420602058,-0.234244717914927,-1.2532263035658,-0.38108751152205,1.49722721753308,-1.46419877179358
"OSMR/MSC",0.110575846607571,-0.535006638754579,-0.365686801187213,0.271797798160332,0.126252744507675,-0.388159085033465
"IL6ST/Neural",0.0716474359049407,-0.553379506200656,0.0221036153958,0.437664160083254,0.228150093363841,-0.169053356170407
"IL6ST/Fibroblast",0.0770955173097687,-0.55260959571338,0.0218027622052007,0.436437367316404,0.231482200983145,-0.168159782134411
"IL6ST/Megakaryocyte",0.0716474359049407,-0.553379506200656,0.0221036153958,0.437664160083254,0.228150093363841,-0.169053356170407
"OSMR/Neural",0.0505038927560688,-0.532788842652714,-0.0794086188820793,0.351609607751248,0.189002383860614,-0.0240974813024767
"OSMR/Fibroblast",0.0505038927560688,-0.532788842652714,-0.0794086188820793,0.351609607751248,0.189002383860614,-0.0240974813024767
"OSMR/Megakaryocyte",0.0505038927560687,-0.532788842652714,-0.0794086188820792,0.351609607751248,0.189002383860614,-0.0240974813024769
"OSMR/Myeloid",0.0505038927560687,-0.532788842652714,-0.0794086188820792,0.351609607751248,0.189002383860614,-0.0240974813024769
"CXCL16/MSC",1.81413893753332,0.205124948859623,0.733718978277109,0.379642993616919,-1.05951933244512,-0.567097935281533
"CXCL16/Neural",3.51122748722371,0.63753361003923,0.518399198188212,-0.594730277572069,0.473279859685427,1.54968698814824
"CXCL16/Fibroblast",3.51122748722371,0.63753361003923,0.518399198188212,-0.594730277572069,0.473279859685427,1.54968698814824
"CXCL16/Megakaryocyte",3.51122748722371,0.63753361003923,0.518399198188212,-0.594730277572069,0.473279859685427,1.54968698814824
"CXCL16/Myeloid",3.51122748722371,0.63753361003923,0.518399198188212,-0.594730277572069,0.473279859685427,1.54968698814824
"CXCR6/Neural",3.74988688609954,-0.023805410613428,-0.429892011247219,-0.311551918886177,1.38005406756616,0.392547760804393
"CXCR6/MSC",3.74988688609954,-0.023805410613428,-0.429892011247219,-0.311551918886177,1.38005406756616,0.392547760804393
"CXCR6/Fibroblast",3.74988688609954,-0.023805410613428,-0.429892011247219,-0.311551918886177,1.38005406756616,0.392547760804393
"CXCR6/Megakaryocyte",3.74988688609954,-0.023805410613428,-0.429892011247219,-0.311551918886177,1.38005406756616,0.392547760804393
"CXCR6/Myeloid",3.74988688609954,-0.0238054106134281,-0.429892011247219,-0.311551918886177,1.38005406756616,0.392547760804393
"BGN/MSC",8.18498984756968,1.01782419718738,1.55688057487617,1.09668213453854,-5.39533895760524,1.41360401910943
"BGN/Fibroblast",2.75231336768543,-0.23430816896684,0.460452392651497,0.838254909864644,-0.753647633439534,-0.954180435253619
"LY96/Neural",2.17895043462398,-0.475450875308584,0.294697097502671,1.05976942331545,-0.836749017107773,-1.52648123684794
"LY96/MSC",3.96870388887926,-0.339164291534246,0.136360200932617,0.920877418726795,0.195785463688406,-2.49485751632676
"LY96/Fibroblast",2.17895043462398,-0.475450875308584,0.294697097502671,1.05976942331545,-0.836749017107773,-1.52648123684794
"LY96/Megakaryocyte",2.13671007300976,-0.482120413596023,0.297245308291841,1.07105359117757,-0.862762890599048,-1.54045250459424
"LY96/Myeloid",5.61132046385697,0.0665028971448655,0.087634420795549,0.142839783164257,1.2770879933607,-0.391203060947496
"LGALS9/Fibroblast",6.04276497211965,0.820721557337888,1.00691387577238,0.2429660904568,-2.13203316271367,1.11848453461776
"LGALS9/Megakaryocyte",5.18469593427147,0.60950181385832,0.729704202859177,0.0442481999543879,-0.901661044451699,0.975763172906059
"HAVCR2/Megakaryocyte",3.39610941035855,-0.256173994875452,0.117508023154875,0.634901824229335,-0.11247397705786,-0.940118649885299
"HAVCR2/Neural",4.44510847045914,-0.0715219170569679,0.0483687043180225,0.306522479748679,0.538423271274828,-0.401840034832398
"HAVCR2/Fibroblast",4.44510847045914,-0.0715219170569676,0.0483687043180224,0.306522479748678,0.538423271274829,-0.401840034832397
"HAVCR2/Myeloid",4.44510847045914,-0.0715219170569676,0.0483687043180224,0.306522479748678,0.538423271274829,-0.401840034832397
"HAVCR2/MSC",3.29664974108816,-0.277495000394705,0.220656949210158,0.706819370438418,-0.142913871001387,-0.940772336453628
"FST/MSC",0.621673268138583,0.223192003092635,0.421259558681234,-0.363524926910134,0.553503543956072,0.60620148387966
"BMP5/MSC",1.57306840879359,0.448725852589056,0.340319129784611,-0.808925191124787,1.16123598902044,1.67785223258499
"BMP4/MSC",1.20450447889433,0.361348826357627,0.371690836714582,-0.636339772028391,0.925703780701281,1.26265599730866
"RGMB/MSC",1.18857360615958,0.231761506503281,0.300904418172646,-0.524238726410956,0.935065987485582,1.26422718888783
"RGMB/Myeloid",1.05269487635919,0.325367562266178,0.384591740042351,-0.565305820629972,0.828821740925843,1.09169936121801
"RGMA/Neural",1.07677671659071,0.331075867593109,0.382543995977425,-0.576577237543548,0.844198224732821,1.11882214579494
"RGMA/MSC",1.07677671659071,0.331075867593109,0.382543995977425,-0.576577237543548,0.844198224732821,1.11882214579494
"RGMA/Fibroblast",1.07677671659071,0.331075867593109,0.382543995977425,-0.576577237543548,0.844198224732821,1.11882214579494
"RGMA/Megakaryocyte",1.07677671659071,0.331075867593109,0.382543995977425,-0.576577237543548,0.844198224732821,1.11882214579494
"RGMA/Myeloid",1.07677671659071,0.331075867593109,0.382543995977425,-0.576577237543548,0.844198224732821,1.11882214579494
"BMP5/Neural",-0.189119598246549,-0.47244083779637,0.202110311268518,0.43573684255295,0.110961514358474,-0.230282225890798
"BMP5/Fibroblast",-0.189119598246549,-0.47244083779637,0.202110311268518,0.43573684255295,0.110961514358474,-0.230282225890798
"BMP5/Megakaryocyte",-0.189119598246549,-0.47244083779637,0.202110311268518,0.43573684255295,0.110961514358474,-0.230282225890798
"BMP5/Myeloid",-0.189119598246549,-0.47244083779637,0.202110311268518,0.43573684255295,0.110961514358474,-0.230282225890798
"RGMB/Neural",-0.187976777308319,-0.472169152234175,0.202011263406491,0.435197206055852,0.111703049714836,-0.228989683903281
"RGMB/Fibroblast",-0.187976777308319,-0.472169152234175,0.202011263406491,0.435197206055852,0.111703049714836,-0.228989683903281
"RGMB/Megakaryocyte",-0.187976777308319,-0.472169152234175,0.202011263406491,0.435197206055852,0.111703049714836,-0.228989683903281
"BMP4/Neural",-0.188061430751204,-0.472189277094319,0.202018600274877,0.43523717911375,0.111648121230933,-0.229085427759726
"BMP4/Fibroblast",-0.188061430751203,-0.472189277094319,0.202018600274877,0.43523717911375,0.111648121230933,-0.229085427759726
"BMP4/Megakaryocyte",-0.188061430751204,-0.472189277094319,0.202018600274877,0.43523717911375,0.111648121230933,-0.229085427759726
"BMP4/Myeloid",-0.188061430751203,-0.472189277094319,0.202018600274877,0.43523717911375,0.111648121230933,-0.229085427759726
"BMPR2/Neural",2.53771239744211,-0.0154258051698068,-1.03517813333383,-0.884092464753024,1.52318189670977,1.33606699495332
"BMPR2/MSC",3.02345773276524,-0.357970010757611,-1.88957829588902,-0.263896231440791,1.39254084583751,-3.60756087799156
"BMPR2/Fibroblast",2.52016351593653,-0.0179393589212642,-1.03419870947042,-0.880055809835451,1.5124402092673,1.33285087427285
